#1
double table(8761,2)
# Time [s]	Q_flow [W]
1.009080000000000000e+07 1.367552871722673160e+02
1.009440000000000000e+07 6.954881291424388223e+01
1.009800000000000000e+07 5.143582982446769591e+01
1.010160000000000000e+07 1.069414467467020557e+02
1.010520000000000000e+07 7.207537196185376160e+01
1.010880000000000000e+07 5.143582982446769591e+01
1.011240000000000000e+07 5.143582982446769591e+01
1.011600000000000000e+07 1.119950037635335747e+02
1.011960000000000000e+07 5.143582982446769591e+01
1.012320000000000000e+07 6.196913577141429386e+01
1.012680000000000000e+07 1.221012399539730637e+02
1.013040000000000000e+07 1.184771997068221708e+03
1.013400000000000000e+07 8.487396437361092012e+02
1.013760000000000000e+07 6.587423839985176528e+02
1.014120000000000000e+07 1.630314917830959587e+02
1.014480000000000000e+07 2.590407474087933224e+02
1.014840000000000000e+07 8.672941328743489464e+01
1.015200000000000000e+07 2.272060939245950237e+02
1.015560000000000000e+07 2.797585268570372818e+02
1.015920000000000000e+07 3.110878495630856833e+02
1.016280000000000000e+07 9.178253138265462496e+01
1.016640000000000000e+07 4.070970933722607015e+02
1.017000000000000000e+07 2.544929363809385734e+02
1.017360000000000000e+07 1.605049327354861077e+02
1.017720000000000000e+07 2.671257316189879134e+02
1.018080000000000000e+07 9.683564947787435528e+01
1.018440000000000000e+07 9.178253138265462496e+01
1.018800000000000000e+07 1.296806086233780206e+02
1.019160000000000000e+07 5.143582982446769591e+01
1.019520000000000000e+07 5.143582982446769591e+01
1.019880000000000000e+07 5.143582982446769591e+01
1.020240000000000000e+07 6.954881291424388223e+01
1.020600000000000000e+07 5.143582982446769591e+01
1.020960000000000000e+07 5.143582982446769591e+01
1.021320000000000000e+07 2.297326529722048463e+02
1.021680000000000000e+07 8.078093677297596287e+02
1.022040000000000000e+07 6.587423839985176528e+02
1.022400000000000000e+07 4.636920065544078398e+02
1.022760000000000000e+07 1.569677595531462089e+02
1.023120000000000000e+07 4.323626838483593247e+02
1.023480000000000000e+07 9.178253138265462496e+01
1.023840000000000000e+07 2.620726135237681547e+02
1.024200000000000000e+07 2.721788497142076153e+02
1.024560000000000000e+07 2.322592120198147256e+02
1.024920000000000000e+07 1.119950037635335747e+02
1.025280000000000000e+07 4.773354633487570027e+02
1.025640000000000000e+07 4.783460774834869653e+02
1.026000000000000000e+07 1.994139444008864359e+02
1.026360000000000000e+07 5.143582982446769591e+01
1.026720000000000000e+07 2.069936215437160172e+02
1.027080000000000000e+07 1.842545901152272165e+02
1.027440000000000000e+07 1.170486556235047289e+02
1.027800000000000000e+07 6.196913577141429386e+01
1.028160000000000000e+07 6.045319679011764435e+01
1.028520000000000000e+07 5.143582982446769591e+01
1.028880000000000000e+07 5.143582982446769591e+01
1.029240000000000000e+07 5.143582982446769591e+01
1.029600000000000000e+07 5.143582982446769591e+01
1.029960000000000000e+07 1.771802319340251870e+02
1.030320000000000000e+07 1.073603398973387584e+03
1.030680000000000000e+07 7.860809505914813826e+02
1.031040000000000000e+07 6.668273919194972450e+02
1.031400000000000000e+07 2.120467396389357759e+02
1.031760000000000000e+07 5.143582982446769591e+01
1.032120000000000000e+07 5.143582982446769591e+01
1.032480000000000000e+07 1.519146414579264786e+02
1.032840000000000000e+07 4.323626838483593247e+02
1.033200000000000000e+07 3.110878495630856833e+02
1.033560000000000000e+07 2.696522906665977644e+02
1.033920000000000000e+07 4.758195184358770575e+02
1.034280000000000000e+07 4.773354633487570027e+02
1.034640000000000000e+07 9.178253138265462496e+01
1.035000000000000000e+07 1.443349643150968689e+02
1.035360000000000000e+07 3.434278101146489348e+02
1.035720000000000000e+07 1.069418856683138586e+02
1.036080000000000000e+07 5.186333848703853278e+01
1.036440000000000000e+07 5.143582982446769591e+01
1.036800000000000000e+07 5.143582982446769591e+01
1.037160000000000000e+07 5.143582982446769591e+01
1.037520000000000000e+07 5.143582982446769591e+01
1.037880000000000000e+07 5.143582982446769591e+01
1.038240000000000000e+07 5.143582982446769591e+01
1.038600000000000000e+07 1.519146414579264786e+02
1.038960000000000000e+07 9.775941551642124523e+02
1.039320000000000000e+07 9.154407450652036005e+02
1.039680000000000000e+07 7.542462970295428022e+02
1.040040000000000000e+07 5.143582982446769591e+01
1.040400000000000000e+07 3.222047235990401077e+02
1.040760000000000000e+07 1.317021690770475288e+02
1.041120000000000000e+07 1.317021690770475288e+02
1.041480000000000000e+07 1.943608263056666772e+02
1.041840000000000000e+07 2.418601411428892050e+02
1.042200000000000000e+07 3.646509203410428199e+02
1.042560000000000000e+07 2.297326529722048463e+02
1.042920000000000000e+07 2.706629048013277270e+02
1.043280000000000000e+07 1.119950037635335747e+02
1.043640000000000000e+07 7.207537196185376160e+01
1.044000000000000000e+07 2.772319678094273740e+02
1.044360000000000000e+07 1.119950037635335747e+02
1.044720000000000000e+07 5.186338000034719187e+01
1.045080000000000000e+07 5.143582982446769591e+01
1.045440000000000000e+07 1.271543580491927941e+02
1.045800000000000000e+07 1.119950037635335747e+02
1.046160000000000000e+07 5.143582982446769591e+01
1.046520000000000000e+07 5.143582982446769591e+01
1.046880000000000000e+07 5.143582982446769591e+01
1.047240000000000000e+07 1.519146414579264786e+02
1.047600000000000000e+07 1.032673122967037898e+03
1.047960000000000000e+07 7.436347774825231909e+02
1.048320000000000000e+07 1.882970822591946671e+02
1.048680000000000000e+07 2.772319678094273740e+02
1.049040000000000000e+07 2.044670624961061947e+02
1.049400000000000000e+07 6.196913577141429386e+01
1.049760000000000000e+07 1.645474366959758186e+02
1.050120000000000000e+07 2.519663773333286656e+02
1.050480000000000000e+07 8.167629519221515011e+01
1.050840000000000000e+07 2.994656921705512218e+02
1.051200000000000000e+07 7.712849005707350614e+01
1.051560000000000000e+07 1.119950037635335747e+02
1.051920000000000000e+07 2.969391331229413709e+02
1.052280000000000000e+07 1.756642870211452703e+02
1.052640000000000000e+07 3.222047235990401077e+02
1.053000000000000000e+07 3.272578416942598096e+02
1.053360000000000000e+07 9.178441743954860499e+01
1.053720000000000000e+07 5.143582982446769591e+01
1.054080000000000000e+07 5.143582982446769591e+01
1.054440000000000000e+07 5.143582982446769591e+01
1.054800000000000000e+07 5.143582982446769591e+01
1.055160000000000000e+07 5.143582982446769591e+01
1.055520000000000000e+07 5.143582982446769591e+01
1.055880000000000000e+07 2.822850859046471328e+02
1.056240000000000000e+07 1.050864367544898641e+03
1.056600000000000000e+07 4.374158019435791402e+02
1.056960000000000000e+07 2.797585268570372818e+02
1.057320000000000000e+07 4.985585498643658298e+02
1.057680000000000000e+07 2.443867001904991128e+02
1.058040000000000000e+07 5.143582982446769591e+01
1.058400000000000000e+07 1.069418856683138586e+02
1.058760000000000000e+07 2.822850859046471328e+02
1.059120000000000000e+07 6.449569481902415191e+01
1.059480000000000000e+07 2.822850859046471328e+02
1.059840000000000000e+07 1.317021690770475288e+02
1.060200000000000000e+07 1.721271138388054283e+02
1.060560000000000000e+07 6.137696519196899771e+02
1.060920000000000000e+07 2.009298893137663242e+02
1.061280000000000000e+07 2.620726135237681547e+02
1.061640000000000000e+07 1.271543580491927941e+02
1.062000000000000000e+07 1.317021334720000425e+02
1.062360000000000000e+07 1.018887675730941140e+02
1.062720000000000000e+07 5.143582982446769591e+01
1.063080000000000000e+07 6.196913577141429386e+01
1.063440000000000000e+07 5.143582982446769591e+01
1.063800000000000000e+07 5.143582982446769591e+01
1.064160000000000000e+07 5.143582982446769591e+01
1.064520000000000000e+07 4.470167547774386207e+02
1.064880000000000000e+07 9.341373201102533130e+02
1.065240000000000000e+07 1.263095327544127940e+03
1.065600000000000000e+07 2.433760860557690933e+02
1.065960000000000000e+07 5.143582982446769591e+01
1.066320000000000000e+07 2.393335820952793256e+02
1.066680000000000000e+07 1.205853068576155067e+02
1.067040000000000000e+07 2.019405034484962869e+02
1.067400000000000000e+07 1.195746809063631986e+02
1.067760000000000000e+07 2.272060939245950237e+02
1.068120000000000000e+07 3.019922512181610728e+02
1.068480000000000000e+07 2.519663773333286656e+02
1.068840000000000000e+07 1.958767594020242484e+02
1.069200000000000000e+07 1.893077082104469753e+02
1.069560000000000000e+07 8.925597233504473138e+01
1.069920000000000000e+07 3.570712431982131534e+02
1.070280000000000000e+07 1.968873853532765850e+02
1.070640000000000000e+07 1.680848470639050447e+02
1.071000000000000000e+07 5.143582982446769591e+01
1.071360000000000000e+07 5.143582982446769591e+01
1.071720000000000000e+07 5.143582982446769591e+01
1.072080000000000000e+07 5.143582982446769591e+01
1.072440000000000000e+07 5.143582982446769591e+01
1.072800000000000000e+07 1.119950037635335747e+02
1.073160000000000000e+07 2.120467396389357759e+02
1.073520000000000000e+07 2.347857710674246334e+02
1.073880000000000000e+07 1.310594618204123890e+03
1.074240000000000000e+07 7.537410136729625947e+02
1.074600000000000000e+07 3.595978022458230612e+02
1.074960000000000000e+07 2.019405034484962869e+02
1.075320000000000000e+07 2.832957000393770954e+02
1.075680000000000000e+07 1.918342672580568262e+02
1.076040000000000000e+07 2.747054087618175231e+02
1.076400000000000000e+07 9.178253138265462496e+01
1.076760000000000000e+07 3.373640778846992703e+02
1.077120000000000000e+07 2.620726135237681547e+02
1.077480000000000000e+07 9.178253138265462496e+01
1.077840000000000000e+07 1.231118659052253719e+02
1.078200000000000000e+07 2.443867001904991128e+02
1.078560000000000000e+07 2.671257316189879134e+02
1.078920000000000000e+07 2.873382039998668915e+02
1.079280000000000000e+07 6.449747415406395135e+01
1.079640000000000000e+07 5.143582982446769591e+01
1.080000000000000000e+07 7.207537196185376160e+01
1.080360000000000000e+07 1.119950037635335747e+02
1.080720000000000000e+07 1.069418856683138586e+02
1.081080000000000000e+07 5.143582982446769591e+01
1.081440000000000000e+07 5.143582982446769591e+01
1.081800000000000000e+07 2.610619993890381352e+02
1.082160000000000000e+07 4.636920065544078398e+02
1.082520000000000000e+07 5.925465179825112045e+02
1.082880000000000000e+07 6.045319679011764435e+01
1.083240000000000000e+07 5.122019592371452745e+02
1.083600000000000000e+07 4.722823452535371871e+02
1.083960000000000000e+07 1.342287281246574082e+02
1.084320000000000000e+07 2.610619993890381352e+02
1.084680000000000000e+07 7.207537196185376160e+01
1.085040000000000000e+07 2.322592120198147256e+02
1.085400000000000000e+07 1.342287281246574082e+02
1.085760000000000000e+07 5.143582982446769591e+01
1.086120000000000000e+07 1.034047005917113893e+02
1.086480000000000000e+07 3.671774793886526709e+02
1.086840000000000000e+07 1.468615233627067482e+02
1.087200000000000000e+07 1.418084052674870463e+02
1.087560000000000000e+07 1.797067909816350380e+02
1.087920000000000000e+07 7.207623197923149405e+01
1.088280000000000000e+07 5.143582982446769591e+01
1.088640000000000000e+07 5.143582982446769591e+01
1.089000000000000000e+07 5.143582982446769591e+01
1.089360000000000000e+07 5.143582982446769591e+01
1.089720000000000000e+07 5.143582982446769591e+01
1.090080000000000000e+07 5.143582982446769591e+01
1.090440000000000000e+07 3.419118889125539908e+02
1.090800000000000000e+07 1.228228831344778200e+03
1.091160000000000000e+07 5.324144316180241958e+02
1.091520000000000000e+07 4.409529751259190675e+02
1.091880000000000000e+07 5.143582982446769591e+01
1.092240000000000000e+07 5.143582982446769591e+01
1.092600000000000000e+07 8.167629519221515011e+01
1.092960000000000000e+07 2.322592120198147256e+02
1.093320000000000000e+07 2.696522906665977644e+02
1.093680000000000000e+07 1.620208776483659676e+02
1.094040000000000000e+07 1.119950037635335747e+02
1.094400000000000000e+07 2.994656921705512218e+02
1.094760000000000000e+07 1.893077082104469753e+02
1.095120000000000000e+07 3.222047235990401077e+02
1.095480000000000000e+07 8.167629519221515011e+01
1.095840000000000000e+07 1.094684447159237379e+02
1.096200000000000000e+07 8.167629519221515011e+01
1.096560000000000000e+07 7.207544907243588739e+01
1.096920000000000000e+07 8.167629519221515011e+01
1.097280000000000000e+07 5.143582982446769591e+01
1.097640000000000000e+07 5.143582982446769591e+01
1.098000000000000000e+07 5.143582982446769591e+01
1.098360000000000000e+07 5.143582982446769591e+01
1.098720000000000000e+07 5.143582982446769591e+01
1.099080000000000000e+07 5.143582982446769591e+01
1.099440000000000000e+07 9.012920524913248528e+02
1.099800000000000000e+07 1.000838517059890023e+03
1.100160000000000000e+07 3.560606053526983032e+02
1.100520000000000000e+07 5.143582982446769591e+01
1.100880000000000000e+07 5.143582982446769591e+01
1.101240000000000000e+07 8.420285423982501527e+01
1.101600000000000000e+07 3.196781645514301431e+02
1.101960000000000000e+07 1.746536728864153361e+02
1.102320000000000000e+07 3.323109597894795115e+02
1.102680000000000000e+07 2.069936215437160172e+02
1.103040000000000000e+07 2.044670624961061947e+02
1.103400000000000000e+07 3.196781645514301431e+02
1.103760000000000000e+07 1.094684447159237379e+02
1.104120000000000000e+07 1.392818462198771670e+02
1.104480000000000000e+07 8.167629519221515011e+01
1.104840000000000000e+07 1.155321887623957480e+02
1.105200000000000000e+07 5.186340965826340010e+01
1.105560000000000000e+07 5.143582982446769591e+01
1.105920000000000000e+07 5.143582982446769591e+01
1.106280000000000000e+07 5.143582982446769591e+01
1.106640000000000000e+07 5.143582982446769591e+01
1.107000000000000000e+07 5.143582982446769591e+01
1.107360000000000000e+07 5.143582982446769591e+01
1.107720000000000000e+07 5.143582982446769591e+01
1.108080000000000000e+07 1.310594618204123890e+03
1.108440000000000000e+07 6.147802660544198261e+02
1.108800000000000000e+07 5.546481322683630424e+02
1.109160000000000000e+07 4.561123294115781732e+02
1.109520000000000000e+07 4.070970933722607015e+02
1.109880000000000000e+07 1.317021690770475288e+02
1.110240000000000000e+07 1.296809170968026592e+02
1.110600000000000000e+07 3.019922512181610728e+02
1.110960000000000000e+07 8.167629519221515011e+01
1.111320000000000000e+07 4.520698728726583226e+02
1.111680000000000000e+07 3.060347314678658677e+02
1.112040000000000000e+07 5.143582982446769591e+01
1.112400000000000000e+07 1.893077082104469753e+02
1.112760000000000000e+07 1.018887675730941140e+02
1.113120000000000000e+07 6.954881291424388223e+01
1.113480000000000000e+07 1.170481218587533334e+02
1.113840000000000000e+07 7.207572783352613044e+01
1.114200000000000000e+07 6.045319679011764435e+01
1.114560000000000000e+07 8.167629519221515011e+01
1.114920000000000000e+07 5.143582982446769591e+01
1.115280000000000000e+07 5.143582982446769591e+01
1.115640000000000000e+07 5.143582982446769591e+01
1.116000000000000000e+07 5.143582982446769591e+01
1.116360000000000000e+07 5.143582982446769591e+01
1.116720000000000000e+07 1.339397429439612779e+03
1.117080000000000000e+07 7.638472498634019985e+02
1.117440000000000000e+07 5.071488411419255158e+02
1.117800000000000000e+07 5.071488411419255158e+02
1.118160000000000000e+07 1.418084052674870463e+02
1.118520000000000000e+07 5.143582982446769591e+01
1.118880000000000000e+07 3.419118889125539908e+02
1.119240000000000000e+07 1.994139444008864359e+02
1.119600000000000000e+07 1.357446611432747261e+02
1.119960000000000000e+07 4.859257546263164613e+02
1.120320000000000000e+07 1.822333500292449457e+02
1.120680000000000000e+07 8.571878725844230473e+01
1.121040000000000000e+07 9.178253138265462496e+01
1.121400000000000000e+07 6.196913577141429386e+01
1.121760000000000000e+07 1.721271138388054283e+02
1.122120000000000000e+07 1.994139444008864359e+02
1.122480000000000000e+07 5.186407987275143938e+01
1.122840000000000000e+07 7.712849005707350614e+01
1.123200000000000000e+07 8.167629519221515011e+01
